jurisdiccion;ID1;sector;ambito;presentismo;respondente;matricula del marco;participa
6;495288560049528;Privado;Urbano;0;0;16;0
6;475700440200475;Estatal;Urbano;27;27;28;1
6;547200471200547;Estatal;Urbano;50;46;53;1
6;682111210006821;Estatal;Urbano;38;36;54;1
6;179200992161792;Privado;Urbano;44;44;46;1
6;205200111618205;Estatal;Urbano;17;17;23;1
6;218500117819218;Estatal;Urbano;19;19;26;1
6;769600322452769;Privado;Urbano;47;47;56;1
6;187210060149718;Privado;Urbano;50;48;51;1
6;123210022951112;Privado;Urbano;9;9;11;1
6;230400039699223;Privado;Urbano;56;56;67;1
6;256200043421025;Privado;Urbano;17;16;19;1
6;282720047142828;Privado;Urbano;29;29;30;1
6;420210053974842;Privado;Urbano;22;22;24;1
6;389850042814538;Privado;Urbano;34;34;35;1
6;200960019859220;Estatal;Urbano;27;27;27;1
6;488370045303848;Privado;Urbano;10;10;10;1
6;594210053992259;Privado;Urbano;50;25;52;1
6;609650055233460;Privado;Urbano;42;42;46;1
6;703970062680670;Privado;Urbano;38;38;42;1
6;349210029172934;Privado;Urbano;17;17;18;1
6;357120029793635;Privado;Urbano;29;27;39;1
6;365050030414336;Privado;Urbano;19;17;19;1
6;373000031035037;Privado;Urbano;0;0;20;0
6;421120034759242;Privado;Urbano;79;77;84;1
6;502920040966250;Privado;Urbano;18;18;20;1
6;552960044690455;Privado;Urbano;33;33;34;1
6;629370050276762;Privado;Urbano;46;42;48;1
6;681210054000968;Privado;Urbano;13;13;16;1
6;325650024211232;Estatal;Urbano;37;37;43;1
6;414050030419241;Privado;Urbano;0;0;62;0
6;710370050284871;Estatal;Urbano;66;65;77;1
6;729570051526472;Privado;Urbano;25;25;27;1
6;807170056492880;Privado;Urbano;0;0;27;0
6;905970062700890;Estatal;Urbano;43;43;48;1
6;145920099344145;Estatal;Urbano;77;64;77;1
6;155210010555315;Estatal;Urbano;96;94;103;1
6;306570020489730;Estatal;Rural;1;1;1;1
6;413600027319641;Privado;Urbano;27;26;27;1
6;492960032286849;Privado;Urbano;78;76;80;1
6;502970032907750;Privado;Urbano;40;40;42;1
6;655520042221265;Privado;Urbano;16;11;16;1
6;887400055881088;Privado;Urbano;14;14;15;1
6;908960057122890;Privado;Urbano;38;38;44;1
6;957002049309570;Privado;Urbano;29;29;29;1
6;122100229770122;Privado;Urbano;34;34;38;1
6;489600447120489;Estatal;Urbano;19;19;20;1
6;639600509220639;Privado;Urbano;51;50;54;1
6;739200546480739;Privado;Urbano;41;40;42;1
6;774000558900774;Privado;Urbano;51;51;65;1
6;791700565110791;Privado;Urbano;18;18;20;1
6;809600571320809;Privado;Urbano;0;0;19;0
6;846000583740846;Privado;Urbano;22;22;32;1
6;434777420043477;Privado;Urbano;16;16;17;1
6;579600260862579;Privado;Urbano;21;18;21;1
6;653200285706653;Estatal;Urbano;21;21;25;1
6;710500304339710;Privado;Urbano;27;27;28;1
6;730000310550730;Privado;Urbano;80;80;85;1
6;503700142876503;Estatal;Urbano;14;14;17;1
6;577200161512577;Estatal;Urbano;16;16;20;1
6;602100167724602;Estatal;Urbano;77;74;90;1
6;210250018029321;Estatal;Urbano;33;32;44;1
6;225370019272722;Estatal;Urbano;59;57;79;1
6;413050034193541;Estatal;Urbano;110;109;127;1
6;511210041653951;Estatal;Urbano;42;36;48;1
6;637960050979463;Estatal;Urbano;38;38;44;1
6;230720017410423;Privado;Urbano;35;33;38;1
6;299520022384829;Privado;Urbano;37;37;47;1
6;351960026115635;Privado;Urbano;18;18;27;1
6;360770026737436;Privado;Urbano;15;15;17;1
6;459000033577245;Privado;Urbano;23;23;26;1
6;531960038551653;Privado;Urbano;30;30;30;1
6;541170039173454;Privado;Urbano;26;26;58;1
6;606200043526060;Privado;Urbano;0;0;3;0
6;662720047256866;Privado;Urbano;28;28;37;1
6;672210047878667;Privado;Urbano;28;28;29;1
6;691250049122269;Privado;Urbano;12;12;12;1
6;700800049744070;Privado;Urbano;48;48;56;1
6;710370050365871;Privado;Urbano;23;13;26;1
6;719960050987671;Privado;Urbano;18;18;23;1
6;915960063423691;Estatal;Urbano;87;82;104;1
6;335520022388433;Privado;Urbano;21;21;29;1
6;453120029851245;Privado;Urbano;18;16;18;1
6;463050030473146;Privado;Urbano;51;50;54;1
6;482970031716948;Privado;Urbano;63;63;69;1
6;513000033582651;Privado;Urbano;23;23;24;1
6;717800046020671;Privado;Urbano;47;47;55;1
6;985050061568198;Estatal;Urbano;64;64;85;1
6;497605600497605;Estatal;Urbano;22;22;24;1
6;291200348320291;Estatal;Urbano;50;50;58;1
6;653200286166653;Privado;Urbano;26;26;29;1
6;133210047901713;Estatal;Urbano;30;30;31;1
6;408500118218408;Privado;Urbano;24;24;28;1
6;432000124440432;Privado;Urbano;3;3;3;1
6;503700143106503;Privado;Urbano;12;12;16;1
6;196370045420619;Estatal;Urbano;0;0;52;0
6;199800046042819;Privado;Urbano;46;45;50;1
6;224370050398222;Privado;Urbano;25;25;32;1
6;231570051642623;Privado;Urbano;27;27;28;1
6;235200052264823;Privado;Urbano;23;23;26;1
6;238850052887023;Privado;Urbano;42;40;47;1
6;242520053509224;Privado;Urbano;20;20;21;1
6;288120060975628;Estatal;Urbano;41;38;45;1
6;209450036715720;Privado;Urbano;25;25;29;1
6;213600037338021;Privado;Urbano;15;15;25;1
6;342650055384734;Privado;Urbano;22;20;47;1
6;310210041700831;Privado;Urbano;43;43;48;1
6;336960044812833;Privado;Rural;1;0;41;0
6;466200043582046;Privado;Urbano;16;16;25;1
6;609650055411460;Privado;Urbano;27;27;33;1
6;617400056034061;Privado;Urbano;15;15;18;1
6;672210060392267;Privado;Urbano;30;30;36;1
6;121210010585912;Privado;Urbano;8;8;8;1
6;128520011208612;Privado;Urbano;25;25;27;1
6;263520022417226;Privado;Urbano;32;32;34;1
6;286650024285328;Privado;Urbano;85;85;92;1
6;294400024908029;Privado;Urbano;9;9;9;1
6;357120029889635;Privado;Urbano;20;20;21;1
6;578250046702557;Privado;Urbano;51;51;58;1
6;595210047947959;Privado;Urbano;44;43;52;1
6;603720048570660;Privado;Urbano;57;51;61;1
6;724960057288472;Privado;Urbano;15;14;15;1
6;787050061647378;Privado;Urbano;16;15;17;1
6;498246456004982;Privado;Urbano;24;24;30;1
6;121650093420121;Privado;Urbano;48;48;51;1
6;222210016815622;Privado;Urbano;20;20;23;1
6;343170025534834;Privado;Urbano;15;15;34;1
6;360770026780436;Privado;Urbano;51;51;58;1
6;396210029271639;Privado;Urbano;26;26;30;1
6;431970031762843;Privado;Urbano;31;31;34;1
6;459000033631245;Privado;Urbano;28;28;31;1
6;531960038613653;Privado;Rural;0;0;19;0
6;691250049201269;Privado;Urbano;47;46;56;1
6;560618172005606;Privado;Urbano;30;30;32;1
6;220800014949622;Privado;Urbano;21;21;22;1
6;316200021178631;Privado;Urbano;17;17;19;1
6;423450028030542;Estatal;Urbano;2;2;2;1
6;443210029276344;Privado;Urbano;24;24;26;1
6;543210035505354;Privado;Urbano;59;59;64;1
6;583770037996958;Estatal;Urbano;41;41;50;1
6;604170039242760;Estatal;Rural;1;1;1;1
6;614400039865661;Privado;Urbano;21;21;26;1
6;898170056683989;Privado;Urbano;38;38;41;1
6;919770057929791;Privado;Urbano;28;28;38;1
6;623009000623009;Privado;Urbano;17;17;18;1
6;896001993608960;Privado;Urbano;39;36;41;1
6;144000249200144;Privado;Urbano;28;28;37;1
6;211200299040211;Privado;Urbano;0;0;4;0
6;220500305270220;Privado;Urbano;0;0;16;0
6;371700392490371;Privado;Urbano;22;20;22;1
6;448500429870448;Estatal;Urbano;45;45;57;1
6;562100479710562;Privado;Urbano;55;55;61;1
6;577200485940577;Privado;Urbano;1;1;23;1
6;124622020012462;Estatal;Urbano;84;82;114;1
6;373866300037386;Privado;Urbano;0;0;25;0
6;436177420043617;Privado;Urbano;48;48;52;1
6;302500155775302;Privado;Urbano;15;15;17;1
6;458500218085458;Estatal;Urbano;49;49;58;1
6;672100292857672;Privado;Urbano;9;9;9;1
6;979600386322979;Estatal;Urbano;52;50;58;1
6;130720047355613;Privado;Urbano;11;11;11;1
6;145960051094214;Estatal;Urbano;30;30;40;1
6;199800046116819;Privado;Urbano;40;40;43;1
6;249321212002493;Privado;Urbano;47;47;59;1
6;532100105961532;Privado;Urbano;20;20;27;1
6;665700130893665;Privado;Urbano;24;24;27;1
6;768000149592768;Privado;Urbano;26;26;28;1
6;802500155825802;Privado;Urbano;15;15;15;1
6;149600027425214;Privado;Urbano;21;20;25;1
6;161210029295116;Privado;Urbano;12;12;12;1
6;201210035528120;Privado;Urbano;0;0;35;0
6;269370045500926;Privado;Urbano;10;10;12;1
6;328520053603832;Privado;Urbano;24;24;25;1
6;361770057966936;Estatal;Urbano;46;43;55;1
6;366600058590236;Estatal;Urbano;54;53;65;1
6;371450059213537;Estatal;Urbano;69;23;70;1
6;374042430003740;Privado;Urbano;31;30;36;1
6;436382842004363;Privado;Urbano;10;10;12;1
6;498723256004987;Privado;Urbano;28;28;28;1
6;963700143382963;Privado;Urbano;6;6;8;1
6;127800018702012;Privado;Urbano;9;9;11;1
6;132370019325413;Privado;Urbano;7;7;12;1
6;263320036157226;Estatal;Urbano;38;37;46;1
6;273600037404027;Privado;Urbano;16;16;17;1
6;294400039897629;Privado;Urbano;25;25;25;1
6;310210041767831;Privado;Urbano;26;26;30;1
6;425920054859242;Privado;Urbano;2;2;2;1
6;490050061716649;Estatal;Urbano;135;127;146;1
6;311752520003117;Estatal;Urbano;22;22;25;1
6;231770026810523;Privado;Urbano;53;53;54;1
6;303050034292530;Privado;Urbano;28;28;29;1
6;339770038033533;Estatal;Urbano;23;21;25;1
6;402570044268540;Privado;Urbano;10;10;16;1
6;428250046762542;Privado;Urbano;4;4;4;1
6;500520053621050;Privado;Urbano;23;23;26;1
6;431970031813843;Privado;Urbano;23;23;29;1
6;522770038051852;Privado;Urbano;10;9;12;1
6;729570051775472;Privado;Urbano;0;0;2;0
6;896000062380089;Estatal;Urbano;20;20;20;1
6;311954520003119;Estatal;Urbano;56;55;64;1
6;136650093585136;Privado;Urbano;26;26;29;1
6;220800014973622;Privado;Urbano;3;3;3;1
6;249210016845324;Privado;Urbano;0;0;9;0
6;502970033066750;Privado;Urbano;23;23;24;1
6;717800046168671;Privado;Urbano;0;0;15;0
6;823200052407682;Privado;Urbano;0;0;22;0
6;898170056774989;Estatal;Urbano;62;45;79;1
6;273700143543273;Privado;Urbano;23;23;27;1
6;302500156025302;Privado;Urbano;16;15;20;1
6;492100230917492;Privado;Urbano;14;14;18;1
6;143370050552114;Privado;Urbano;15;15;15;1
6;483004207483004;Estatal;Urbano;63;63;76;1
6;396001518003960;Estatal;Urbano;1;0;150;0
10;200002002000020;Estatal;Rural;1;0;1;0
10;300006003000060;Estatal;Rural;0;0;1;0
10;400001200400001;Estatal;Rural;14;14;14;1
10;500002000500002;Estatal;Rural;4;4;4;1
10;600003000600003;Estatal;Rural;2;2;2;1
10;700004200700004;Estatal;Rural;6;6;7;1
10;800005600800005;Estatal;Rural;5;5;5;1
10;900007200900007;Estatal;Rural;3;3;3;1
10;100000900010000;Estatal;Rural;1;1;1;1
10;192001600001920;Estatal;Rural;5;5;5;1
10;221001700002210;Estatal;Rural;6;5;6;1
10;285001900002850;Estatal;Rural;1;0;2;0
10;320002000003200;Estatal;Rural;14;14;14;1
10;357002100003570;Estatal;Rural;1;1;1;1
10;396002200003960;Estatal;Rural;4;4;4;1
10;480002400004800;Estatal;Urbano;63;60;70;1
10;672002800006720;Privado;Urbano;63;62;67;1
10;725002900007250;Estatal;Rural;2;2;2;1
10;837003100008370;Estatal;Urbano;65;65;77;1
10;957003300009570;Estatal;Urbano;50;49;51;1
10;102000340000102;Estatal;Rural;6;6;6;1
10;108500350000108;Estatal;Rural;2;2;2;1
10;167700430000167;Estatal;Rural;1;1;2;1
10;176000440000176;Estatal;Rural;1;1;1;1
10;184500450000184;Estatal;Rural;1;1;1;1
10;211200480000211;Estatal;Rural;0;0;1;0
10;220500490000220;Estatal;Rural;14;14;16;1
10;230000500000230;Estatal;Rural;31;29;32;1
10;239700510000239;Estatal;Rural;6;6;7;1
10;291200560000291;Privado;Urbano;124;124;128;1
10;359600620000359;Estatal;Rural;3;3;3;1
10;384000640000384;Estatal;Rural;2;2;2;1
10;396500650000396;Estatal;Rural;11;1;11;1
10;409200660000409;Estatal;Rural;5;5;5;1
10;422100670000422;Estatal;Rural;1;0;2;0
10;475700710000475;Estatal;Rural;15;15;15;1
10;489600720000489;Estatal;Rural;8;8;8;1
10;503700730000503;Estatal;Rural;16;16;16;1
10;592500790000592;Estatal;Urbano;94;75;102;1
10;623700810000623;Estatal;Urbano;77;77;86;1
10;639600820000639;Privado;Urbano;44;44;46;1
10;672000840000672;Estatal;Urbano;81;81;96;1
10;688500850000688;Estatal;Urbano;58;56;71;1
10;739200880000739;Estatal;Rural;47;47;49;1
10;809600920000809;Privado;Urbano;106;106;116;1
10;827700930000827;Estatal;Urbano;20;19;24;1
10;846000940000846;Estatal;Urbano;15;14;16;1
10;864500950000864;Estatal;Urbano;37;19;41;1
10;902100970000902;Estatal;Rural;3;3;3;1
10;979700101000097;Estatal;Urbano;29;29;35;1
10;999600102000099;Estatal;Urbano;27;26;39;1
10;400044120040004;Estatal;Rural;1;1;3;1
10;500055200050005;Estatal;Rural;22;22;24;1
10;700077420070007;Estatal;Rural;1;1;1;1
10;800088560080008;Estatal;Urbano;42;42;44;1
10;900099720090009;Estatal;Rural;1;1;1;1
10;900099720990009;Estatal;Rural;0;0;1;0
10;100010109000100;Estatal;Rural;1;1;1;1
10;166500150015166;Estatal;Rural;19;19;20;1
10;179200160016179;Estatal;Rural;2;2;2;1
10;218500190019218;Estatal;Rural;2;2;2;1
10;393700310031393;Estatal;Rural;2;2;2;1
10;409600320032409;Estatal;Rural;8;8;8;1
10;458500350035458;Estatal;Rural;2;2;2;1
10;475200360036475;Estatal;Rural;7;7;7;1
10;526500390039526;Estatal;Rural;9;8;9;1
10;544000400040544;Estatal;Rural;3;3;3;1
10;561700410041561;Estatal;Rural;1;1;1;1
10;616000440044616;Estatal;Urbano;17;16;22;1
10;634500450045634;Estatal;Urbano;10;10;10;1
10;672100470047672;Estatal;Rural;1;0;3;0
10;691200480048691;Estatal;Rural;1;1;1;1
10;749700510051749;Estatal;Rural;6;6;15;1
10;893200580058893;Estatal;Rural;3;2;3;1
10;914500590059914;Estatal;Rural;1;1;1;1
10;936000600060936;Estatal;Rural;5;4;5;1
10;957700610061957;Estatal;Rural;1;1;1;1
10;979600620062979;Estatal;Rural;1;1;1;1
10;100170063006310;Estatal;Rural;3;2;3;1
10;102400064006410;Estatal;Rural;6;4;6;1
10;104650065006510;Estatal;Rural;5;5;5;1
10;106920066006610;Estatal;Rural;4;4;4;1
10;109210067006710;Estatal;Rural;2;2;2;1
10;113850069006911;Estatal;Rural;11;11;11;1
10;116200070007011;Estatal;Rural;7;7;7;1
10;120960072007212;Estatal;Rural;1;1;1;1
10;125800074007412;Estatal;Rural;2;2;2;1
10;130720076007613;Estatal;Rural;4;3;4;1
10;135720078007813;Estatal;Rural;4;4;4;1
10;138250079007913;Estatal;Rural;8;8;8;1
10;143370081008114;Estatal;Rural;3;0;3;0
10;145960082008214;Estatal;Rural;1;1;1;1
10;148570083008314;Estatal;Rural;6;6;8;1
10;161920088008816;Estatal;Rural;10;9;10;1
10;164650089008916;Estatal;Rural;7;7;8;1
10;167400090009016;Estatal;Rural;3;3;3;1
10;170170091009117;Estatal;Rural;4;4;4;1
10;172960092009217;Estatal;Rural;5;4;5;1
10;187210097009718;Estatal;Rural;23;23;24;1
10;196000010001001;Estatal;Rural;1;1;1;1
10;198970010101011;Estatal;Rural;9;9;9;1
10;100022000010002;Privado;Urbano;28;28;28;1
10;300066060030006;Estatal;Rural;3;3;3;1
10;500101020005001;Estatal;Rural;1;1;1;1
10;700141442007001;Estatal;Urbano;30;21;32;1
10;800161656008001;Estatal;Rural;7;7;7;1
10;900181872009001;Estatal;Rural;14;14;14;1
10;100020209000100;Estatal;Urbano;27;27;29;1
10;385200180036385;Estatal;Urbano;13;13;14;1
10;408500190038408;Estatal;Urbano;30;30;32;1
10;455700210042455;Estatal;Urbano;14;13;14;1
10;479600220044479;Estatal;Urbano;14;13;15;1
10;528000240048528;Estatal;Urbano;19;18;19;1
10;552500250050552;Estatal;Rural;3;3;3;1
10;577200260052577;Estatal;Rural;3;3;3;1
10;602100270054602;Estatal;Rural;1;1;1;1
10;652500290058652;Estatal;Urbano;26;25;31;1
10;678000300060678;Privado;Urbano;28;28;32;1
10;729600320064729;Estatal;Rural;12;12;12;1
10;755700330066755;Estatal;Rural;7;7;7;1
10;782000340068782;Estatal;Rural;1;0;1;0
10;808500350070808;Estatal;Rural;3;3;4;1
10;862100370074862;Estatal;Rural;3;3;3;1
10;916500390078916;Estatal;Rural;1;1;1;1
10;999600420084999;Estatal;Rural;7;7;8;1
10;102770043008610;Estatal;Rural;0;0;1;0
10;114210047009411;Estatal;Rural;2;2;3;1
10;117120048009611;Estatal;Rural;14;13;15;1
10;123000050010012;Estatal;Urbano;37;37;40;1
10;125970051010212;Estatal;Rural;25;25;28;1
10;131970053010613;Estatal;Rural;7;7;7;1
10;144210057011414;Estatal;Rural;8;8;10;1
10;147320058011614;Estatal;Rural;8;8;8;1
10;150450059011815;Estatal;Urbano;82;67;87;1
10;163170063012616;Estatal;Rural;5;5;6;1
10;166400064012816;Estatal;Rural;1;1;1;1
10;172920066013217;Estatal;Rural;25;24;25;1
10;176210067013417;Estatal;Rural;9;9;9;1
10;179520068013617;Estatal;Rural;6;6;7;1
10;182850069013818;Estatal;Urbano;56;51;57;1
10;192960072014419;Estatal;Urbano;9;9;9;1
10;196370073014619;Estatal;Urbano;24;24;28;1
10;199800074014819;Estatal;Rural;26;26;26;1
10;213720078015621;Estatal;Rural;5;4;5;1
10;220800080016022;Estatal;Rural;36;36;38;1
10;224370081016222;Estatal;Rural;5;2;5;1
10;231570083016623;Estatal;Rural;1;1;1;1
10;242520086017224;Estatal;Rural;11;10;14;1
10;246210087017424;Estatal;Rural;3;2;3;1
10;264960092018426;Estatal;Rural;1;1;1;1
10;268770093018626;Estatal;Rural;4;4;4;1
10;276450095019027;Estatal;Rural;1;1;1;1
10;280320096019228;Estatal;Rural;1;1;1;1
10;284210097019428;Estatal;Rural;1;1;1;1
10;288120098019628;Estatal;Rural;11;11;14;1
10;100033000010003;Estatal;Rural;4;3;4;1
10;200066020020006;Estatal;Rural;4;4;4;1
10;300099060030009;Estatal;Rural;10;8;10;1
10;400121212004001;Estatal;Rural;7;7;7;1
10;500151520005001;Estatal;Rural;10;10;10;1
10;600181830006001;Estatal;Rural;0;0;1;0
10;700212142007002;Estatal;Rural;1;1;1;1
10;466500150045466;Estatal;Urbano;42;42;42;1
10;499200160048499;Estatal;Urbano;6;6;8;1
10;565200180054565;Estatal;Rural;6;6;6;1
10;598500190057598;Estatal;Rural;3;3;3;1
10;632000200060632;Estatal;Rural;2;2;2;1
10;665700210063665;Estatal;Urbano;12;12;21;1
10;699600220066699;Estatal;Urbano;15;15;16;1
10;733700230069733;Estatal;Rural;4;3;4;1
10;837200260078837;Estatal;Rural;1;1;1;1
10;872100270081872;Estatal;Rural;1;1;1;1
10;907200280084907;Estatal;Urbano;28;26;29;1
10;101370031009310;Estatal;Rural;11;11;11;1
10;104960032009610;Estatal;Rural;1;1;1;1
10;115850035010511;Estatal;Rural;3;3;3;1
10;119520036010811;Estatal;Rural;1;1;1;1
10;123210037011112;Estatal;Rural;2;2;2;1
10;126920038011412;Estatal;Rural;3;3;3;1
10;130650039011713;Estatal;Rural;1;1;1;1
10;141960042012614;Estatal;Rural;1;1;2;1
10;145770043012914;Estatal;Rural;2;2;2;1
10;149600044013214;Estatal;Rural;4;4;5;1
10;153450045013515;Estatal;Rural;1;0;1;0
10;165120048014416;Estatal;Urbano;43;43;50;1
10;169050049014716;Privado;Urbano;59;59;67;1
10;193050055016519;Estatal;Urbano;16;16;17;1
10;201210057017120;Estatal;Rural;1;1;1;1
10;205320058017420;Estatal;Rural;3;3;3;1
10;213600060018021;Estatal;Rural;3;3;4;1
10;226170063018922;Estatal;Rural;1;1;1;1
10;230400064019223;Estatal;Rural;2;2;2;1
10;238920066019823;Estatal;Rural;1;1;1;1
10;243210067020124;Estatal;Rural;6;6;6;1
10;251850069020725;Estatal;Rural;1;1;1;1
10;278250075022527;Privado;Urbano;16;15;16;1
10;287210077023128;Estatal;Rural;1;1;1;1
10;291720078023429;Estatal;Rural;1;1;1;1
10;300800080024030;Estatal;Rural;2;2;2;1
10;305370081024330;Estatal;Rural;7;7;7;1
10;314570083024931;Estatal;Rural;4;3;4;1
10;323850085025532;Estatal;Rural;5;5;5;1
10;328520086025832;Estatal;Rural;2;2;4;1
10;337920088026433;Estatal;Rural;2;2;2;1
10;342650089026734;Estatal;Rural;8;8;8;1
10;347400090027034;Estatal;Rural;1;1;1;1
10;356960092027635;Estatal;Rural;2;2;2;1
10;366600094028236;Estatal;Rural;20;20;26;1
10;391050099029739;Estatal;Rural;13;12;14;1
10;400970010103034;Estatal;Rural;7;6;7;1
10;405960010203064;Estatal;Rural;3;3;3;1
10;100044000010004;Estatal;Rural;1;1;1;1
10;200088020020008;Estatal;Rural;2;2;2;1
10;500202020005002;Estatal;Urbano;74;67;79;1
10;700282842007002;Estatal;Urbano;22;22;28;1
10;110044451000110;Estatal;Urbano;45;44;51;1
10;616500150060616;Estatal;Rural;4;4;5;1
10;702100170068702;Estatal;Urbano;42;39;43;1
10;875700210084875;Estatal;Rural;48;42;50;1
10;919600220088919;Estatal;Rural;17;17;19;1
10;963700230092963;Estatal;Urbano;14;14;17;1
10;100800024009610;Estatal;Urbano;40;38;40;1
10;105250025010010;Privado;Urbano;27;27;29;1
10;114210027010811;Estatal;Urbano;16;15;16;1
10;118720028011211;Estatal;Urbano;69;68;73;1
10;127800030012012;Estatal;Urbano;16;16;16;1
10;132370031012413;Estatal;Urbano;40;35;45;1
10;141570033013214;Estatal;Urbano;16;12;16;1
10;155520036014415;Estatal;Urbano;53;52;57;1
10;198450045018019;Estatal;Urbano;42;40;45;1
10;203320046018420;Privado;Urbano;57;57;58;1
10;232960052020823;Estatal;Rural;5;0;5;0
10;237970053021223;Estatal;Urbano;30;4;36;1
10;243000054021624;Estatal;Rural;0;0;1;0
10;253120056022425;Estatal;Rural;3;3;3;1
10;263320058023226;Estatal;Rural;15;15;16;1
10;283960062024828;Estatal;Urbano;22;22;22;1
10;289170063025228;Estatal;Rural;5;5;5;1
10;294400064025629;Estatal;Rural;8;8;8;1
10;304920066026430;Estatal;Urbano;49;46;50;1
10;310210067026831;Estatal;Rural;4;4;4;1
10;320850069027632;Estatal;Rural;2;2;2;1
10;326200070028032;Estatal;Rural;1;1;1;1
10;353250075030035;Estatal;Urbano;24;23;26;1
10;397570083033239;Estatal;Rural;2;2;2;1
10;403200084033640;Estatal;Rural;3;2;3;1
10;408850085034040;Estatal;Urbano;18;15;18;1
10;437400090036043;Estatal;Rural;1;1;1;1
10;484120098039248;Estatal;Rural;1;1;1;1
10;490050099039649;Estatal;Rural;1;1;1;1
